,id,version,set_num
1198,1859,1,8757-1
1199,1860,1,5004468-1
1200,1864,1,7030-1
1201,1865,1,4425-1
1202,1868,1,71214-1
1203,1869,1,6091-1
1204,1870,1,3741-1
1205,1871,1,8437-1
1206,1873,1,31052-1
1207,1875,1,41125-1
1208,1878,1,9002014-1
1209,1879,1,K8761-1
1210,1880,1,71013-5
1211,1881,1,70505-1
1212,1882,1,8245-1
1213,1884,1,8275-1
1214,1886,1,71002-7
1215,1887,1,701-3
1216,1888,1,66173-1
1217,1889,1,1752-1
1218,1890,1,50-1
1219,1891,1,610-2
1220,1893,1,9384-1
1221,1894,1,9256-1
1222,1895,1,8935-1
1223,1898,1,7323-1
1224,1899,1,60063-1
1225,1901,1,8110-1
1226,1902,1,1092-1
1227,1903,1,7863-1
1228,1907,1,4186874-1
1229,1908,1,1061-1
1230,1910,1,6489-1
1231,1912,1,6582-1
1232,1913,1,2613-1
1233,1914,1,41116-1
1234,1917,1,780-1
1235,1919,1,LMG002-1
1236,1921,1,462-2
1237,1922,1,6809-1
1238,1923,1,6432-1
1239,1927,1,485-1
1240,1928,1,6111-1
1241,1929,1,9314-1
1242,1930,1,6869-1
1243,1932,1,4442-1
1244,1933,1,902-1
1245,1934,1,6507-1
1246,1936,1,TOMINIFIGS-1
1247,1937,1,4573-1
1248,1939,1,7302-1
1249,1945,1,5240-1
1250,1946,1,6338-1
1251,1947,1,4679-1
1252,1948,1,4077-1
1253,1949,1,8032-1
1254,1950,1,7708-1
1255,1952,1,9616-1
1256,1953,1,970115-1
1257,1954,1,30160-1
1258,1955,1,4875-1
1259,1958,1,LMG004-1
1260,1959,1,3922-1
1261,1960,1,8870-1
1262,1961,1,270-2
1263,1962,1,20002-1
1264,1963,1,40201-1
1265,1965,1,8152-1
1266,1966,1,7866-1
1267,1967,1,5004604-1
1268,1968,1,71000-13
1269,1969,1,6910-1
1270,1970,1,6051-1
1271,1971,1,5820-1
1272,1972,1,8587-2
1273,1973,1,080-1
1274,1974,1,7992-1
1275,1976,1,7250-1
1276,1977,1,7080-1
1277,1978,1,8671-1
1278,1979,1,481-6
1279,1981,1,561604-1
1280,1983,1,1917-1
1281,1984,1,3485-1
1282,1985,1,4457-1
1283,1986,1,71002-11
1284,1987,1,70410-1
1285,1988,1,5110-1
1286,1989,1,8827-17
1287,1991,1,700.B.3-1
1288,1993,1,40118-1
1289,1996,1,356-2
1290,1997,1,695-1
1291,1998,1,60042-1
1292,2000,1,271606-1
1293,2001,1,79007-1
1294,2002,1,1687-1
1295,2004,1,8371-1
1296,2006,1,852548-1
1297,2009,1,K8355-1
1298,2010,1,1824-1
1299,2011,1,374-1
1300,2013,1,71007-7
1301,2014,1,853130-1
1302,2015,1,8592-3
1303,2016,1,71007-15
1304,2017,1,464-1
1305,2021,1,5198-1
1306,2022,1,118-1
1307,2024,1,1354-1
1308,2025,1,Vancouver-1
1309,2026,1,8873-1
1310,2028,1,005-1
1311,2033,1,3475-1
1312,2035,1,991329-1
1313,2039,1,357-1
1314,2040,1,3422-2
1315,2041,1,7868-1
1316,2042,1,5042-1
1317,2045,1,8948-1
1318,2046,1,30003-1
1319,2047,1,3570-1
1320,2048,1,164-1
1321,2050,1,10169-1
1322,2053,1,70107-1
1323,2054,1,KT203-1
1324,2055,1,8989-1
1325,2056,1,6940-1
1326,2057,1,4637-1
1327,2060,1,5083-1
1328,2062,1,75097-1
1329,2064,1,TRUKAYAK-1
1330,2065,1,701-1
1331,2066,1,5002146-1
1332,2067,1,3885-2
1333,2068,1,COMCON014-1
1334,2069,1,8857-1
1335,2071,1,7610-1
1336,2072,1,4093-1
1337,2073,1,71205-1
1338,2074,1,1293-1
1339,2076,1,7533-1
1340,2082,1,7326-1
1341,2083,1,377-2
1342,2084,1,9476-1
1343,2085,1,8833-2
1344,2086,1,7572-1
1345,2087,1,5000214-1
1346,2088,1,30180-1
1347,2089,1,6033-1
1348,2090,1,16-1
1349,2093,1,643-2
1350,2096,1,1560-1
1351,2097,1,8142-2
1352,2101,1,8650-1
1353,2102,1,981-1
1354,2103,1,K7896-1
1355,2105,1,10600-1
1356,2107,1,4562-1
1357,2109,1,9594-1
1358,2110,1,6022-1
1359,2111,1,278-1
1360,2112,1,70734-1
1361,2113,1,510-1
1362,2114,1,951-2
1363,2116,1,41573-1
1364,2117,1,6020-1
1365,2118,1,5980-1
1366,2119,1,8119-1
1367,2120,1,2070-1
1368,2123,1,3079-1
1369,2124,1,483-4
1370,2125,1,918-1
1371,2126,1,10244-1
1372,2128,1,30055-1
1373,2129,1,5978-1
1374,2130,1,LLBUS-1
1375,2131,1,850597-1
1376,2132,1,1332-1
1377,2134,1,8791-1
1378,2135,1,1228-2
1379,2137,1,294-1
1380,2138,1,1745-1
1381,2139,1,5182-1
1382,2140,1,305-2
1383,2143,1,1162-1
1384,2144,1,7413-1
1385,2145,1,4966-1
1386,2147,1,70108-1
1387,2148,1,6392-1
1388,2150,1,6780-1
1389,2151,1,2138-1
1390,2152,1,10191-1
1391,2154,1,9349-1
1392,2155,1,1857-1
1393,2159,1,4186870-1
1394,2161,1,75029-1
1395,2162,1,6649-1
1396,2163,1,60131-1
1397,2164,1,30266-1
1398,2166,1,703-3
1399,2167,1,3508-1
1400,2169,1,1645-1
1401,2170,1,926-1
1402,2171,1,4891-1
1403,2172,1,1798-1
1404,2173,1,10285-1
1405,2174,1,6296-1
1406,2175,1,5004-1
1407,2176,1,71017-11
1408,2178,1,10043-1
1409,2179,1,260-3
1410,2180,1,9470-1
1411,2181,1,7647-1
1412,2182,1,76012-1
1413,2185,1,71011-3
1414,2186,1,5004237-1
1415,2188,1,6151-1
1416,2191,1,75904-1
1417,2193,1,71207-1
1418,2195,1,4283-1
1419,2196,1,1221-1
1420,2197,1,5854-1
1421,2198,1,3853-1
1422,2201,1,1638-1
1423,2203,1,740-2
1424,2205,1,7266-1
1425,2209,1,6824-1
1426,2210,1,9822-1
1427,2211,1,8864-1
1428,2213,1,7726-1
1429,2214,1,Calgary-1
1430,2216,1,0011-3
1431,2217,1,41231-1
1432,2219,1,3846-1
1433,2220,1,821-1
1434,2222,1,LLCA13-1
1435,2223,1,7093-1
1436,2224,1,75010-1
1437,2225,1,4655-1
1438,2226,1,41534-1
1439,2227,1,3643-1
1440,2228,1,1283-1
1441,2230,1,79120-1
1442,2234,1,41061-1
1443,2235,1,850841-1
1444,2237,1,9798-1
1445,2239,1,K4852-1
1446,2240,1,44024-1
1447,2241,1,4544-1
1448,2242,1,5221-1
1449,2243,1,8376-1
1450,2244,1,9566-1
1451,2245,1,8911-1
1452,2246,1,5404-1
1453,2247,1,71004-2
1454,2248,1,4645-1
1455,2250,1,8552-1
1456,2251,1,1322-1
1457,2252,1,8060-1
1458,2253,1,BAG6-1
1459,2254,1,9750-1
1460,2257,1,263-1
1461,2258,1,K8916-1
1462,2259,1,5065-1
1463,2260,1,30115-1
1464,2261,1,5001621-1
1465,2262,1,41173-1
1466,2263,1,8639-1
1467,2264,1,1225-2
1468,2265,1,40216-1
1469,2266,1,6748-1
1470,2267,1,852293-1
1471,2268,1,10215-1
1472,2269,1,853463-1
1473,2270,1,KT404-1
1474,2272,1,30133-1
1475,2274,1,76003-1
1476,2275,1,3472-1
1477,2276,1,3604-1
1478,2279,1,2159-1
1479,2280,1,981-2
1480,2282,1,8683-3
1481,2284,1,5510-1
1482,2285,1,891617-1
1483,2286,1,10011-1
1484,2287,1,9498-1
1485,2288,1,70222-1
1486,2289,1,328-2
1487,2290,1,8589-1
1488,2291,1,5293-1
1489,2292,1,156-2
1490,2293,1,4434-1
1491,2294,1,1662-1
1492,2297,1,4546-1
1493,2298,1,b55dk-01
1494,2301,1,31018-1
1495,2302,1,6945-1
1496,2303,1,11995-1
1497,2304,1,7923-1
1498,2308,1,223-2
1499,2309,1,4079-1
1500,2310,1,30197-1
1501,2311,1,8410-1
1502,2313,1,7705-1
1503,2314,1,6619-1
1504,2317,1,21201-1
1505,2318,1,30230-1
1506,2321,1,5079-1
1507,2322,1,4348-3
1508,2323,1,30276-1
1509,2325,1,31008-1
1510,2326,1,6659-1
1511,2328,1,8683-14
1512,2329,1,6112-1
1513,2331,1,6740-1
1514,2334,1,79014-1
1515,2335,1,6381-1
1516,2336,1,BERLIN-1
1517,2337,1,4912-1
1518,2338,1,852554-1
1519,2339,1,40094-1
1520,2342,1,1307-1
1521,2344,1,10580-1
1522,2346,1,75136-1
1523,2349,1,853378-1
1524,2350,1,40079-1
1525,2351,1,60118-1
1526,2352,1,71206-1
1527,2353,1,45301-1
1528,2354,1,41054-1
1529,2355,1,8836-1
1530,2356,1,7075-1
1531,2357,1,7893-2
1532,2358,1,4993-1
1533,2359,1,5004388-1
1534,2361,1,8202-1
1535,2362,1,5761-1
1536,2363,1,4195-1
1537,2364,1,K8130-1
1538,2365,1,950-1
1539,2366,1,5900-1
1540,2367,1,874-1
1541,2368,1,5932-1
1542,2371,1,2521-1
1543,2372,1,3866-1
1544,2373,1,5943-1
1545,2375,1,45300-1
1546,2376,1,71012-9
1547,2377,1,70814-1
1548,2379,1,1105-1
1549,2382,1,65182-1
1550,2384,1,850789-1
1551,2385,1,8831-8
1552,2386,1,558-1
1553,2387,1,850618-1
1554,2388,1,60033-1
1555,2390,1,30002-1
1556,2391,1,231-1
1557,2392,1,10044-1
1558,2393,1,30166-1
1559,2395,1,9892-1
1560,2397,1,611-2
1561,2398,1,4157-1
1562,2399,1,41234-1
1563,2401,1,40155-1
1564,2403,1,71009-7
1565,2405,1,21011-1
1566,2406,1,MMMB026-1
1567,2407,1,850779-1
1568,2409,1,218-1
1569,2411,1,7643-1
1570,2412,1,6217-1
1571,2414,1,1032-1
1572,2416,1,4898-1
1573,2417,1,5876-1
1574,2418,1,MS1034-1
1575,2420,1,1418-1
1576,2421,1,6982-1
1577,2422,1,4189224-1
1578,2423,1,9918-1
1579,2426,1,30035-1
1580,2427,1,K8588-1
1581,2428,1,71012-13
1582,2429,1,9023-1
1583,2430,1,4757-1
1584,2431,1,8803-8
1585,2432,1,5133-1
1586,2434,1,6360-1
1587,2436,1,21030-1
1588,2439,1,7808-1
1589,2442,1,8450-1
1590,2443,1,TRUGHOST-1
1591,2444,1,9971-1
1592,2445,1,880012-1
1593,2446,1,851352-1
1594,2447,1,SoOuest-1
1595,2449,1,8063-1
1596,2450,1,5106-1
1597,2454,1,9898-1
1598,2455,1,724-1
1599,2456,1,K3801-1
1600,2460,1,9790-1
1601,2461,1,3562-1
1602,2462,1,1233-1
1603,2464,1,1768-1
1604,2466,1,8827-13
1605,2467,1,40114-1
1606,2469,1,7578-1
1607,2470,1,7580-1
1608,2471,1,60006-1
1609,2472,1,712-1
1610,2474,1,66392-1
1611,2475,1,4066-1
1612,2478,1,70789-1
1613,2479,1,30226-1
1614,2481,1,65518-1
1615,2482,1,5004607-1
1616,2483,1,5147-1
1617,2484,1,6028-1
1618,2485,1,1878-1
1619,2486,1,2194-1
1620,2487,1,5122-1
1621,2488,1,K10131-1
1622,2490,1,4022-1
1623,2491,1,6030-1
1624,2492,1,6425-1
1625,2493,1,5903-1
1626,2494,1,60054-1
1627,2495,1,3460-1
1628,2499,1,7936-1
1629,2500,1,8004-1
1630,2501,1,llca21-1
1631,2502,1,970-1
1632,2503,1,5004249-1
1633,2504,1,8553-1
1634,2507,1,6939-1
1635,2508,1,7153-1
1636,2509,1,459-1
1637,2512,1,2132-1
1638,2514,1,cokesoccer-1
1639,2515,1,1333-1
1640,2516,1,tf05-1
1641,2517,1,8303-1
1642,2518,1,8545-1
1643,2520,1,3051-1
1644,2521,1,8978-1
1645,2523,1,6515-1
1646,2525,1,6154-1
1647,2526,1,8591-3
1648,2527,1,4440-1
1649,2530,1,9965-1
1650,2531,1,8684-9
1651,2535,1,75102-1
1652,2536,1,6081-1
1653,2539,1,75110-1
1654,2540,1,7879-1
1655,2541,1,851335-1
1656,2542,1,6388-1
1657,2543,1,386-1
1658,2544,1,5004869-1
1659,2546,1,322-1
1660,2548,1,1873-1
1661,2549,1,1345-1
1662,2550,1,8804-4
1663,2551,1,6965-2
1664,2553,1,970627-1
1665,2554,1,1652-1
1666,2559,1,66363-1
1667,2560,1,850705-1
1668,2563,1,4480-1
1669,2564,1,4068-1
1670,2565,1,2508-1
1671,2566,1,6686-1
1672,2567,1,454-1
1673,2569,1,75112-1
1674,2571,1,75145-1
1675,2572,1,132-2
1676,2573,1,2506-1
1677,2574,1,3942-1
1678,2575,1,10706-1
1679,2576,1,7507-1
1680,2577,1,K4755-1
1681,2578,1,851331-1
1682,2579,1,9293-1
1683,2580,1,6721-1
1684,2581,1,3001-1
1685,2584,1,75056-1
1686,2586,1,76023-1
1687,2588,1,3710-1
1688,2590,1,236-2
1689,2592,1,3455-1
1690,2594,1,71174-1
1691,2596,1,5825-1
1692,2597,1,75876-1
1693,2598,1,8737-1
1694,2599,1,41090-1
1695,2602,1,3742-1
1696,2603,1,6234-1
1697,2604,1,8783-2
1698,2606,1,8561-1
1699,2607,1,41171-1
1700,2608,1,6260-1
1701,2610,1,8256-1
1702,2611,1,7669-2
1703,2612,1,8919-1
1704,2613,1,40121-1
1705,2615,1,8805-8
1706,2616,1,852950-1
1707,2617,1,8758-1
1708,2618,1,7754-1
1709,2619,1,7760-1
1710,2620,1,8492-1
1711,2621,1,4629-1
1712,2624,1,5400-1
1713,2626,1,76049-1
1714,2627,1,2855113-1
1715,2628,1,5171-1
1716,2629,1,40084-1
1717,2630,1,6538-1
1718,2632,1,2146-1
1719,2635,1,4166-1
1720,2636,1,K7029-1
1721,2638,1,612-1
1722,2639,1,1580-1
1723,2641,1,4595400-1
1724,2642,1,4795-1
1725,2643,1,66426-1
1726,2644,1,71007-3
1727,2646,1,8839-1
1728,2647,1,45011-1
1729,2648,1,K7741-1
1730,2649,1,7137-1
1731,2650,1,066-1
1732,2651,1,850423-1
1733,2653,1,5001623-1
1734,2654,1,6542-1
1735,2656,1,76044-1
1736,2657,1,1715-1
1737,2658,1,21021-1
1738,2665,1,4564-1
1739,2666,1,4461-1
1740,2668,1,8683-11
1741,2669,1,70012-2
1742,2670,1,9552-1
1743,2672,1,21305-1
1744,2673,1,754-1
1745,2676,1,850635-1
1746,2677,1,K4512-1
1747,2678,1,10516-1
1748,2681,1,70787-1
1749,2683,1,21126-1
1750,2684,1,10070-1
1751,2685,1,4467-1
1752,2687,1,806-1
1753,2688,1,7549-1
1754,2691,1,71004-11
1755,2692,1,1923-1
1756,2693,1,7736-1
1757,2694,1,1520-1
1758,2695,1,7779-1
1759,2696,1,9500-1
1760,2698,1,2852725-1
1761,2699,1,970612-1
1762,2700,1,891616-1
1763,2703,1,42035-1
1764,2704,1,70169-1
1765,2705,1,BauMit-1
1766,2706,1,6702-1
1767,2709,1,9447-1
1768,2710,1,970018-1
1769,2711,1,8162-1
1770,2712,1,71002-1
1771,2713,1,7121-1
1772,2715,1,5287-1
1773,2717,1,7776-1
1774,2718,1,4038-1
1775,2719,1,7313-1
1776,2720,1,71010-0
1777,2722,1,fruit5-1
1778,2723,1,66282-1
1779,2724,1,3719-1
1780,2725,1,66492-1
1781,2726,1,4920-1
1782,2727,1,970672-1
1783,2729,1,9669-1
1784,2730,1,7468-1
1785,2733,1,8845-1
1786,2737,1,4659597-1
1787,2738,1,K4511-1
1788,2740,1,60092-1
1789,2743,1,8700-1
1790,2745,1,21204-1
1791,2748,1,60000-1
1792,2751,1,7139-1
1793,2752,1,60053-1
1794,2754,1,4608-1
1795,2757,1,1620-1
1796,2759,1,6810-1
1797,2760,1,2871-1
1798,2762,1,60046-1
1799,2763,1,70793-1
1800,2764,1,30375-1
1801,2765,1,40219-1
1802,2766,1,6450-1
1803,2767,1,853191-1
1804,2768,1,71013-14
1805,2770,1,7670-2
1806,2771,1,296-1
1807,2772,1,41527-1
1808,2774,1,fruit4-1
1809,2777,1,30202-1
1810,2778,1,6808-1
1811,2779,1,6657-1
1812,2781,1,2129-1
1813,2782,1,1149-1
1814,2784,1,6921-1
1815,2785,1,5822-1
1816,2786,1,850702-1
1817,2788,1,5242-1
1818,2789,1,9974-1
1819,2790,1,5126-1
1820,2791,1,9701-1
1821,2792,1,8962-1
1822,2793,1,65297-1
1823,2794,1,1-10
1824,2796,1,10234-1
1825,2798,1,10830-1
1826,2800,1,7292-1
1827,2801,1,30108-1
1828,2802,1,75920-1
1829,2803,1,4586-1
1830,2805,1,820-1
1831,2808,1,8465972-1
1832,2809,1,970117-1
1833,2811,1,41021-1
1834,2812,1,70101-1
1835,2813,1,79104-2
1836,2814,1,1024601-1
1837,2819,1,1231-2
1838,2821,1,10068-1
1839,2822,1,20004-1
1840,2824,1,1974-3
1841,2825,1,6766-1
1842,2826,1,75902-1
1843,2827,1,8993-1
1844,2828,1,9567-1
1845,2829,1,30218-1
1846,2834,1,73129-1
1847,2835,1,2856203-1
1848,2836,1,00-6
1849,2839,1,8094-1
1850,2841,1,71013-10
1851,2843,1,1841-1
1852,2845,1,8617-1
1853,2846,1,6105-1
1854,2847,1,8669-1
1855,2848,1,214.10-1
1856,2849,1,9369-1
1857,2851,1,COMCON007-1
1858,2852,1,853301-1
1859,2853,1,7091-1
1860,2854,1,10115-1
1861,2855,1,9675-1
1862,2856,1,5222-1
1863,2857,1,8213-1
1864,2858,1,853146-1
1865,2859,1,60105-1
1866,2860,1,4707-1
1867,2861,1,71229-1
1868,2863,1,7269-1
1869,2864,1,3850016-1
1870,2865,1,5244-1
1871,2866,1,5642-1
1872,2867,1,8151-1
1873,2868,1,3420-2
1874,2870,1,891620-1
1875,2871,1,1633-1
1876,2872,1,3314-1
1877,2873,1,71200-1
1878,2874,1,970620-1
1879,2875,1,5175-1
1880,2876,1,2025-1
1881,2879,1,502-2
1882,2881,1,1282-1
1883,2882,1,LLCA04-1
1884,2883,1,3316-1
1885,2884,1,10654-1
1886,2885,1,521-9
1887,2886,1,4201-1
1888,2887,1,6642-1
1889,2888,1,30374-1
1890,2889,1,70105-1
1891,2890,1,5834-1
1892,2892,1,2853303-1
1893,2896,1,4574-1
1894,2898,1,Kabinsect-1
1895,2899,1,8266-1
1896,2900,1,4548-1
1897,2901,1,10056-1
1898,2902,1,5140-1
1899,2903,1,454-2
1900,2904,1,853380-1
1901,2905,1,4186872-1
1902,2907,1,851463-1
1903,2909,1,40056-1
1904,2910,1,3729-1
1905,2911,1,75153-1
1906,2913,1,70731-1
1907,2915,1,K4701-1
1908,2916,1,1977-1
1909,2917,1,4524-1
1910,2918,1,5591-1
1911,2919,1,153-1
1912,2921,1,30066-1
1913,2922,1,6083-1
1914,2925,1,20203-1
1915,2926,1,8848-1
1916,2928,1,208-1
1917,2929,1,7713-1
1918,2930,1,5004751-1
1919,2931,1,4103-1
1920,2932,1,8288-1
1921,2933,1,4410-1
1922,2934,1,8574-1
1923,2935,1,7316-1
1924,2936,1,6229-1
1925,2937,1,4057-1
1926,2938,1,8186-1
1927,2939,1,214-1
1928,2940,1,40002-1
1929,2941,1,1111-1
1930,2943,1,4207901-1
1931,2947,1,LWP06-1
1932,2948,1,KABBION2-1
1933,2950,1,377-1
1934,2951,1,238-9
1935,2952,1,8833-3
1936,2953,1,5014-1
1937,2954,1,79101-1
1938,2955,1,6054-1
1939,2956,1,10112-1
1940,2957,1,8470-1
1941,2959,1,9681-1
1942,2962,1,055-2
1943,2963,1,7476-1
1944,2965,1,850850-1
1945,2966,1,325-1
1946,2967,1,130-1
1947,2969,1,1231-1
1948,2970,1,10082-1
1949,2972,1,41175-1
1950,2973,1,891611-1
1951,2974,1,853439-1
1952,2976,1,LMG006-1
1953,2978,1,971-1
1954,2979,1,7686-1
1955,2981,1,7528-1
1956,2982,1,614-1
1957,2984,1,31013-1
1958,2985,1,8909-2
1959,2986,1,385-1
1960,2987,1,MFCN-2
1961,2989,1,5001270-1
1962,2990,1,3831-1
1963,2991,1,471602-1
1964,2995,1,1425-1
1965,2996,1,10216-1
1966,2998,1,75042-1
1967,2999,1,280-2
1968,3001,1,4600-1
1969,3005,1,3520-1
1970,3006,1,4659758-1
1971,3007,1,5517-1
1972,3008,1,895-1
1973,3010,1,21118-1
1974,3011,1,31007-1
1975,3012,1,3332-1
1976,3014,1,6366-1
1977,3016,1,7412-1
1978,3017,1,41543-1
1979,3018,1,COMCON037-1
1980,3019,1,3792-1
1981,3021,1,5811-1
1982,3022,1,4620-1
1983,3025,1,6110-1
1984,3028,1,8087-1
1985,3031,1,8585-1
1986,3033,1,9493-1
1987,3036,1,760-2
1988,3037,1,71007-13
1989,3038,1,3594-1
1990,3039,1,9855-1
1991,3040,1,6887-1
1992,3041,1,40098-1
1993,3043,1,10668-1
1994,3044,1,66404-1
1995,3045,1,6847-1
1996,3051,1,5061-1
1997,3052,1,44029-1
1998,3053,1,65743-1
1999,3055,1,9933-1
2000,3057,1,10663-1
2001,3060,1,10701-1
2002,3061,1,1839-1
2003,3062,1,8699-1
2004,3063,1,5192-1
2005,3064,1,318-1
2006,3065,1,5004264-1
2007,3066,1,200-5
2008,3067,1,4953-1
2009,3069,1,6865-1
2010,3071,1,e1a1404-1
2011,3073,1,5843-1
2012,3077,1,555-1
2013,3079,1,30011-1
2014,3080,1,4957-1
2015,3081,1,3428-1
2016,3082,1,599-1
2017,3084,1,71285-1
2018,3085,1,5004067-1
2019,3087,1,4403-1
2020,3089,1,4930-1
2021,3090,1,41235-1
2022,3091,1,10597-1
2023,3092,1,casbon-1
2024,3093,1,4563-1
2025,3094,1,8782-2
2026,3096,1,8494-1
2027,3097,1,70724-1
2028,3098,1,6815-1
2029,3099,1,41556-1
2030,3100,1,21031-1
2031,3102,1,4778-1
2032,3103,1,6026-1
2033,3104,1,4466-1
2034,3105,1,6709-1
2035,3106,1,1363-1
2036,3107,1,41518-1
2037,3108,1,851659-1
2038,3109,1,65777-1
2039,3110,1,5001308-1
2040,3111,1,1822-1
2041,3113,1,5267-1
2042,3115,1,850458-1
2043,3116,1,4011-1
2044,3118,1,7252-1
2045,3120,1,71017-14
2046,3121,1,71001-13
2047,3124,1,8408-1
2048,3125,1,8803-0
2049,3126,1,759-1
2050,3131,1,561503-1
2051,3133,1,10512-1
2052,3134,1,8068-1
2053,3135,1,6227-1
2054,3138,1,6991-1
2055,3139,1,42060-1
2056,3140,1,9355-1
2057,3141,1,40018-1
2058,3142,1,970645-1
2059,3143,1,369-1
2060,3144,1,7184-1
2061,3146,1,4147-1
2062,3149,1,8612-1
2063,3150,1,1596-1
2064,3151,1,226-1
2065,3152,1,C8509-4
2066,3153,1,1817-1
2067,3154,1,5264-1
2068,3156,1,1049-1
2069,3157,1,7918-1
2070,3159,1,7844-1
2071,3160,1,3017-1
2072,3162,1,41040-1
2073,3165,1,7964-1
2074,3166,1,71013-1
2075,3167,1,5573-2
2076,3168,1,7418-1
2077,3169,1,346-1
2078,3170,1,5017-1
2079,3171,1,4654-1
2080,3172,1,9324-1
2081,3173,1,4743-1
2082,3176,1,4512-1
2083,3177,1,40190-1
2084,3178,1,40066-1
2085,3180,1,5004389-1
2086,3181,1,6618-1
2087,3183,1,9633-1
2088,3184,1,2518-1
2089,3186,1,40061-1
2090,3187,1,850889-1
2091,3188,1,1190-1
2092,3190,1,644-2
2093,3191,1,1391-1
2094,3193,1,2153-1
2095,3194,1,4032-10
2096,3197,1,10014-1
2097,3198,1,75089-1
2098,3201,1,30067-3
2099,3202,1,1289-1
2100,3206,1,3222-1
2101,3207,1,LLCAPUM1-1
2102,3209,1,4606-1
2103,3210,1,8537-1
2104,3212,1,4208-1
2105,3213,1,7707-1
2106,3214,1,3789-1
2107,3215,1,41033-1
2108,3217,1,31015-1
2109,3218,1,71017-7
2110,3219,1,41057-1
2111,3221,1,853352-1
2112,3224,1,30131-1
2113,3225,1,2775-1
2114,3227,1,10937-1
2115,3228,1,414-6
2116,3229,1,3466-1
2117,3230,1,4539-1
2118,3231,1,6536-1
2119,3235,1,8970-1
2120,3237,1,3449-1
2121,3238,1,5951-1
2122,3239,1,6803-1
2123,3240,1,10557-1
2124,3241,1,9945-1
2125,3243,1,5002041-1
2126,3244,1,8246-1
2127,3246,1,932-1
2128,3247,1,3624-1
2129,3248,1,1120-1
2130,3249,1,8619-1
2131,3250,1,116-2
2132,3251,1,75822-1
2133,3252,1,1321-1
2134,3253,1,70592-1
2135,3254,1,373-2
2136,3255,1,8575-1
2137,3256,1,3874-1
2138,3258,1,8554-1
2139,3259,1,4167-1
2140,3260,1,KT304-1
2141,3262,1,671-1
2142,3264,1,71005-9
2143,3265,1,MiniNXT-1
2144,3266,1,561504-1
2145,3268,1,381-2
2146,3269,1,1884-1
2147,3270,1,45501-1
2148,3271,1,71007-17
2149,3273,1,8712-1
2150,3274,1,540-2
2151,3277,1,4837-1
2152,3279,1,Glasgow-1
2153,3280,1,8663-1
2154,3283,1,10521-1
2155,3284,1,65128-1
2156,3287,1,1932-1
2157,3288,1,30151-1
2158,3289,1,1-11
2159,3292,1,K8578-1
2160,3293,1,3563-1
2161,3294,1,5003564-1
2162,3295,1,4109-1
2163,3296,1,1924-1
2164,3297,1,6984-1
2165,3301,1,253-2
2166,3304,1,8286-1
2167,3305,1,41571-1
2168,3307,1,4508-1
2169,3309,1,4648578-1
2170,3310,1,6804-1
2171,3311,1,970679-1
2172,3312,1,8409-1
2173,3313,1,65800-1
2174,3317,1,4970-1
2175,3319,1,321-1
2176,3320,1,71227-1
2177,3321,1,6669-1
2178,3322,1,6302-1
2179,3328,1,75016-1
2180,3330,1,8729-1
2181,3331,1,30140-1
2182,3334,1,75908-1
2183,3335,1,15-1
2184,3336,1,COMCON035-1
2185,3338,1,1428-2
2186,3339,1,66307-1
2187,3340,1,8365-1
2188,3341,1,70147-1
2189,3343,1,K8603-1
2190,3344,1,5001133-1
2191,3345,1,50011-1
2192,3346,1,7531-1
2193,3347,1,8907-1
2194,3348,1,6550-1
2195,3349,1,5004608-1
2196,3350,1,30061-1
2197,3351,1,8909-17
2198,3352,1,41230-1
2199,3354,1,616-1
2200,3355,1,5154-1
2201,3356,1,6881-1
2202,3357,1,2173-1
2203,3359,1,1715-2
2204,3360,1,2150-1
2205,3361,1,5493-1
2206,3363,1,6046-1
2207,3365,1,KFruit-1
2208,3366,1,802-2
2209,3367,1,kabmars-1
2210,3368,1,6253-1
2211,3369,1,4464-1
2212,3371,1,41119-1
2213,3372,1,033-2
2214,3374,1,6210-1
2215,3375,1,20005-1
2216,3376,1,3005-1
2217,3382,1,8157-1
2218,3388,1,71002-16
2219,3389,1,5812-1
2220,3390,1,21020-1
2221,3391,1,3467-1
2222,3392,1,6018126-1
2223,3393,1,1970-1
2224,3394,1,6452-1
2225,3395,1,60112-1
2226,3396,1,6972-1
2227,3397,1,1590-2
2228,3398,1,Toronto-3
2229,3399,1,71010-4
2230,3401,1,114-1
2231,3402,1,5002928-1
2232,3403,1,1187-1
2233,3404,1,2870-1
2234,3405,1,8486-1
2235,3406,1,2962-1
2236,3408,1,10143-1
2237,3411,1,4652-1
2238,3413,1,71017-17
2239,3414,1,6829-1
2240,3415,1,6261-1
2241,3416,1,6891-1
2242,3418,1,5002947-1
2243,3419,1,5003580-1
2244,3420,1,71014-5
2245,3422,1,3404-2
2246,3423,1,60130-1
2247,3424,1,7644-1
2248,3426,1,7616-1
2249,3427,1,634-1
2250,3428,1,8960-1
2251,3429,1,LMG005-1
2252,3430,1,5283-1
2253,3432,1,4994-1
2254,3433,1,6409-1
2255,3434,1,1475-1
2256,3435,1,K8672-1
2257,3437,1,3832-1
2258,3441,1,238-2
2259,3442,1,434-1
2260,3443,1,535-1
2261,3444,1,3380-1
2262,3445,1,8357-1
2263,3446,1,71008-9
2264,3453,1,71009-1
2265,3454,1,Lightbulb-1
2266,3456,1,8769-1
2267,3460,1,6306-1
